Entity;Week;Day;Flights;Day 2019;Flights 2019 (Reference);% vs 2019 (Daily)
Croatia;5;2020-02-01;112;2019-02-02;104;7,69%
Croatia;5;2020-02-02;115;2019-02-03;110;4,55%
Croatia;6;2020-02-03;133;2019-02-04;132;0,76%
Croatia;6;2020-02-04;126;2019-02-05;134;-5,97%
Croatia;6;2020-02-05;119;2019-02-06;123;-3,25%
Croatia;6;2020-02-06;142;2019-02-07;153;-7,19%
Croatia;6;2020-02-07;149;2019-02-08;133;12,03%
Croatia;6;2020-02-08;100;2019-02-09;112;-10,71%
Croatia;6;2020-02-09;117;2019-02-10;118;-0,85%
Croatia;7;2020-02-10;122;2019-02-11;127;-3,94%
Croatia;7;2020-02-11;139;2019-02-12;134;3,73%
Croatia;7;2020-02-12;135;2019-02-13;134;0,75%
Croatia;7;2020-02-13;150;2019-02-14;146;2,74%
Croatia;7;2020-02-14;144;2019-02-15;146;-1,37%
Croatia;7;2020-02-15;113;2019-02-16;119;-5,04%
Croatia;7;2020-02-16;119;2019-02-17;120;-0,83%
Croatia;8;2020-02-17;143;2019-02-18;130;10,00%
Croatia;8;2020-02-18;146;2019-02-19;126;15,87%
Croatia;8;2020-02-19;130;2019-02-20;137;-5,11%
Croatia;8;2020-02-20;140;2019-02-21;158;-11,39%
Croatia;8;2020-02-21;147;2019-02-22;136;8,09%
Croatia;8;2020-02-22;123;2019-02-23;103;19,42%
Croatia;8;2020-02-23;128;2019-02-24;127;0,79%
Croatia;9;2020-02-24;143;2019-02-25;140;2,14%
Croatia;9;2020-02-25;154;2019-02-26;145;6,21%
Croatia;9;2020-02-26;130;2019-02-27;146;-10,96%
Croatia;9;2020-02-27;137;2019-02-28;154;-11,04%
Croatia;9;2020-02-28;143;2019-03-01;146;-2,05%
Croatia;9;2020-02-29;113;2019-03-02;116;-2,59%
Croatia;9;2020-03-01;128;2019-03-03;134;-4,48%
Croatia;10;2020-03-02;143;2019-03-04;157;-8,92%
Croatia;10;2020-03-03;147;2019-03-05;151;-2,65%
Croatia;10;2020-03-04;148;2019-03-06;144;2,78%
Croatia;10;2020-03-05;180;2019-03-07;156;15,38%
Croatia;10;2020-03-06;159;2019-03-08;156;1,92%
Croatia;10;2020-03-07;113;2019-03-09;117;-3,42%
Croatia;10;2020-03-08;130;2019-03-10;118;10,17%
Croatia;11;2020-03-09;135;2019-03-11;155;-12,90%
Croatia;11;2020-03-10;142;2019-03-12;160;-11,25%
Croatia;11;2020-03-11;123;2019-03-13;139;-11,51%
Croatia;11;2020-03-12;154;2019-03-14;159;-3,14%
Croatia;11;2020-03-13;134;2019-03-15;155;-13,55%
Croatia;11;2020-03-14;110;2019-03-16;115;-4,35%
Croatia;11;2020-03-15;112;2019-03-17;131;-14,50%
Croatia;12;2020-03-16;114;2019-03-18;132;-13,64%
Croatia;12;2020-03-17;93;2019-03-19;144;-35,42%
Croatia;12;2020-03-18;94;2019-03-20;142;-33,80%
Croatia;12;2020-03-19;80;2019-03-21;160;-50,00%
Croatia;12;2020-03-20;72;2019-03-22;161;-55,28%
Croatia;12;2020-03-21;38;2019-03-23;123;-69,11%
Croatia;12;2020-03-22;38;2019-03-24;145;-73,79%
Croatia;13;2020-03-23;46;2019-03-25;153;-69,93%
Croatia;13;2020-03-24;38;2019-03-26;156;-75,64%
Croatia;13;2020-03-25;39;2019-03-27;167;-76,65%
Croatia;13;2020-03-26;27;2019-03-28;165;-83,64%
Croatia;13;2020-03-27;40;2019-03-29;160;-75,00%
Croatia;13;2020-03-28;18;2019-03-30;119;-84,87%
Croatia;13;2020-03-29;15;2019-03-31;194;-92,27%
Croatia;14;2020-03-30;30;2019-04-01;223;-86,55%
Croatia;14;2020-03-31;17;2019-04-02;227;-92,51%
Croatia;14;2020-04-01;24;2019-04-03;207;-88,41%
Croatia;14;2020-04-02;18;2019-04-04;242;-92,56%
Croatia;14;2020-04-03;29;2019-04-05;213;-86,38%
Croatia;14;2020-04-04;15;2019-04-06;274;-94,53%
Croatia;14;2020-04-05;6;2019-04-07;216;-97,22%
Croatia;15;2020-04-06;16;2019-04-08;212;-92,45%
Croatia;15;2020-04-07;14;2019-04-09;221;-93,67%
Croatia;15;2020-04-08;15;2019-04-10;233;-93,56%
Croatia;15;2020-04-09;16;2019-04-11;262;-93,89%
Croatia;15;2020-04-10;17;2019-04-12;249;-93,17%
Croatia;15;2020-04-11;2;2019-04-13;328;-99,39%
Croatia;15;2020-04-12;6;2019-04-14;263;-97,72%
Croatia;16;2020-04-13;8;2019-04-15;249;-96,79%
Croatia;16;2020-04-14;17;2019-04-16;260;-93,46%
Croatia;16;2020-04-15;14;2019-04-17;280;-95,00%
Croatia;16;2020-04-16;14;2019-04-18;308;-95,45%
Croatia;16;2020-04-17;14;2019-04-19;265;-94,72%
Croatia;16;2020-04-18;8;2019-04-20;334;-97,60%
Croatia;16;2020-04-19;6;2019-04-21;318;-98,11%
Croatia;17;2020-04-20;14;2019-04-22;281;-95,02%
Croatia;17;2020-04-21;21;2019-04-23;306;-93,14%
Croatia;17;2020-04-22;21;2019-04-24;275;-92,36%
Croatia;17;2020-04-23;15;2019-04-25;306;-95,10%
Croatia;17;2020-04-24;18;2019-04-26;270;-93,33%
Croatia;17;2020-04-25;6;2019-04-27;378;-98,41%
Croatia;17;2020-04-26;6;2019-04-28;349;-98,28%
Croatia;18;2020-04-27;14;2019-04-29;286;-95,10%
Croatia;18;2020-04-28;13;2019-04-30;320;-95,94%
Croatia;18;2020-04-29;13;2019-05-01;302;-95,70%
Croatia;18;2020-04-30;16;2019-05-02;363;-95,59%
Croatia;18;2020-05-01;6;2019-05-03;292;-97,95%
Croatia;18;2020-05-02;17;2019-05-04;457;-96,28%
Croatia;18;2020-05-03;5;2019-05-05;386;-98,70%
Croatia;19;2020-05-04;26;2019-05-06;288;-90,97%
Croatia;19;2020-05-05;9;2019-05-07;368;-97,55%
Croatia;19;2020-05-06;23;2019-05-08;332;-93,07%
Croatia;19;2020-05-07;16;2019-05-09;354;-95,48%
Croatia;19;2020-05-08;18;2019-05-10;299;-93,98%
Croatia;19;2020-05-09;11;2019-05-11;484;-97,73%
Croatia;19;2020-05-10;9;2019-05-12;391;-97,70%
Croatia;20;2020-05-11;27;2019-05-13;299;-90,97%
Croatia;20;2020-05-12;23;2019-05-14;341;-93,26%
Croatia;20;2020-05-13;32;2019-05-15;318;-89,94%
Croatia;20;2020-05-14;26;2019-05-16;360;-92,78%
Croatia;20;2020-05-15;34;2019-05-17;303;-88,78%
Croatia;20;2020-05-16;12;2019-05-18;494;-97,57%
Croatia;20;2020-05-17;30;2019-05-19;407;-92,63%
Croatia;21;2020-05-18;28;2019-05-20;333;-91,59%
Croatia;21;2020-05-19;28;2019-05-21;373;-92,49%
Croatia;21;2020-05-20;47;2019-05-22;342;-86,26%
Croatia;21;2020-05-21;36;2019-05-23;406;-91,13%
Croatia;21;2020-05-22;48;2019-05-24;324;-85,19%
Croatia;21;2020-05-23;34;2019-05-25;538;-93,68%
Croatia;21;2020-05-24;32;2019-05-26;431;-92,58%
Croatia;22;2020-05-25;45;2019-05-27;321;-85,98%
Croatia;22;2020-05-26;56;2019-05-28;389;-85,60%
Croatia;22;2020-05-27;67;2019-05-29;388;-82,73%
Croatia;22;2020-05-28;57;2019-05-30;431;-86,77%
Croatia;22;2020-05-29;58;2019-05-31;338;-82,84%
Croatia;22;2020-05-30;42;2019-06-01;581;-92,77%
Croatia;22;2020-05-31;37;2019-06-02;497;-92,56%
Croatia;23;2020-06-01;69;2019-06-03;354;-80,51%
Croatia;23;2020-06-02;66;2019-06-04;402;-83,58%
Croatia;23;2020-06-03;69;2019-06-05;398;-82,66%
Croatia;23;2020-06-04;64;2019-06-06;459;-86,06%
Croatia;23;2020-06-05;68;2019-06-07;393;-82,70%
Croatia;23;2020-06-06;62;2019-06-08;617;-89,95%
Croatia;23;2020-06-07;71;2019-06-09;475;-85,05%
Croatia;24;2020-06-08;64;2019-06-10;410;-84,39%
Croatia;24;2020-06-09;54;2019-06-11;436;-87,61%
Croatia;24;2020-06-10;88;2019-06-12;409;-78,48%
Croatia;24;2020-06-11;69;2019-06-13;443;-84,42%
Croatia;24;2020-06-12;84;2019-06-14;403;-79,16%
Croatia;24;2020-06-13;71;2019-06-15;648;-89,04%
Croatia;24;2020-06-14;86;2019-06-16;496;-82,66%
Croatia;25;2020-06-15;102;2019-06-17;389;-73,78%
Croatia;25;2020-06-16;114;2019-06-18;441;-74,15%
Croatia;25;2020-06-17;107;2019-06-19;462;-76,84%
Croatia;25;2020-06-18;96;2019-06-20;477;-79,87%
Croatia;25;2020-06-19;138;2019-06-21;436;-68,35%
Croatia;25;2020-06-20;143;2019-06-22;631;-77,34%
Croatia;25;2020-06-21;133;2019-06-23;547;-75,69%
Croatia;26;2020-06-22;132;2019-06-24;487;-72,90%
Croatia;26;2020-06-23;113;2019-06-25;487;-76,80%
Croatia;26;2020-06-24;124;2019-06-26;485;-74,43%
Croatia;26;2020-06-25;142;2019-06-27;558;-74,55%
Croatia;26;2020-06-26;171;2019-06-28;483;-64,60%
Croatia;26;2020-06-27;145;2019-06-29;700;-79,29%
Croatia;26;2020-06-28;139;2019-06-30;573;-75,74%
Croatia;27;2020-06-29;139;2019-07-01;485;-71,34%
Croatia;27;2020-06-30;129;2019-07-02;528;-75,57%
Croatia;27;2020-07-01;185;2019-07-03;534;-65,36%
Croatia;27;2020-07-02;167;2019-07-04;556;-69,96%
Croatia;27;2020-07-03;198;2019-07-05;493;-59,84%
Croatia;27;2020-07-04;239;2019-07-06;697;-65,71%
Croatia;27;2020-07-05;250;2019-07-07;578;-56,75%
Croatia;28;2020-07-06;222;2019-07-08;515;-56,89%
Croatia;28;2020-07-07;176;2019-07-09;545;-67,71%
Croatia;28;2020-07-08;198;2019-07-10;554;-64,26%
Croatia;28;2020-07-09;208;2019-07-11;575;-63,83%
Croatia;28;2020-07-10;245;2019-07-12;517;-52,61%
Croatia;28;2020-07-11;296;2019-07-13;712;-58,43%
Croatia;28;2020-07-12;280;2019-07-14;602;-53,49%
Croatia;29;2020-07-13;216;2019-07-15;529;-59,17%
Croatia;29;2020-07-14;197;2019-07-16;570;-65,44%
Croatia;29;2020-07-15;233;2019-07-17;547;-57,40%
Croatia;29;2020-07-16;246;2019-07-18;577;-57,37%
Croatia;29;2020-07-17;281;2019-07-19;511;-45,01%
Croatia;29;2020-07-18;345;2019-07-20;725;-52,41%
Croatia;29;2020-07-19;309;2019-07-21;597;-48,24%
Croatia;30;2020-07-20;256;2019-07-22;526;-51,33%
Croatia;30;2020-07-21;246;2019-07-23;544;-54,78%
Croatia;30;2020-07-22;245;2019-07-24;558;-56,09%
Croatia;30;2020-07-23;260;2019-07-25;581;-55,25%
Croatia;30;2020-07-24;265;2019-07-26;531;-50,09%
Croatia;30;2020-07-25;379;2019-07-27;726;-47,80%
Croatia;30;2020-07-26;301;2019-07-28;606;-50,33%
Croatia;31;2020-07-27;269;2019-07-29;522;-48,47%
Croatia;31;2020-07-28;262;2019-07-30;546;-52,01%
Croatia;31;2020-07-29;256;2019-07-31;559;-54,20%
Croatia;31;2020-07-30;270;2019-08-01;588;-54,08%
Croatia;31;2020-07-31;318;2019-08-02;498;-36,14%
Croatia;31;2020-08-01;466;2019-08-03;726;-35,81%
Croatia;31;2020-08-02;407;2019-08-04;611;-33,39%
Croatia;32;2020-08-03;287;2019-08-05;520;-44,81%
Croatia;32;2020-08-04;254;2019-08-06;541;-53,05%
Croatia;32;2020-08-05;285;2019-08-07;542;-47,42%
Croatia;32;2020-08-06;318;2019-08-08;592;-46,28%
Croatia;32;2020-08-07;345;2019-08-09;511;-32,49%
Croatia;32;2020-08-08;464;2019-08-10;739;-37,21%
Croatia;32;2020-08-09;373;2019-08-11;603;-38,14%
Croatia;33;2020-08-10;322;2019-08-12;484;-33,47%
Croatia;33;2020-08-11;261;2019-08-13;516;-49,42%
Croatia;33;2020-08-12;297;2019-08-14;535;-44,49%
Croatia;33;2020-08-13;297;2019-08-15;526;-43,54%
Croatia;33;2020-08-14;341;2019-08-16;466;-26,82%
Croatia;33;2020-08-15;463;2019-08-17;721;-35,78%
Croatia;33;2020-08-16;430;2019-08-18;606;-29,04%
Croatia;34;2020-08-17;306;2019-08-19;492;-37,80%
Croatia;34;2020-08-18;259;2019-08-20;527;-50,85%
Croatia;34;2020-08-19;307;2019-08-21;515;-40,39%
Croatia;34;2020-08-20;302;2019-08-22;570;-47,02%
Croatia;34;2020-08-21;341;2019-08-23;465;-26,67%
Croatia;34;2020-08-22;433;2019-08-24;688;-37,06%
Croatia;34;2020-08-23;387;2019-08-25;609;-36,45%
Croatia;35;2020-08-24;297;2019-08-26;475;-37,47%
Croatia;35;2020-08-25;276;2019-08-27;523;-47,23%
Croatia;35;2020-08-26;267;2019-08-28;500;-46,60%
Croatia;35;2020-08-27;283;2019-08-29;510;-44,51%
Croatia;35;2020-08-28;315;2019-08-30;453;-30,46%
Croatia;35;2020-08-29;409;2019-08-31;706;-42,07%
Croatia;35;2020-08-30;358;2019-09-01;562;-36,30%
Croatia;36;2020-08-31;227;2019-09-02;398;-42,96%
Croatia;36;2020-09-01;227;2019-09-03;440;-48,41%
Croatia;36;2020-09-02;180;2019-09-04;433;-58,43%
Croatia;36;2020-09-03;245;2019-09-05;457;-46,39%
Croatia;36;2020-09-04;222;2019-09-06;424;-47,64%
Croatia;36;2020-09-05;328;2019-09-07;646;-49,23%
Croatia;36;2020-09-06;269;2019-09-08;507;-46,94%
Croatia;37;2020-09-07;208;2019-09-09;368;-43,48%
Croatia;37;2020-09-08;185;2019-09-10;435;-57,47%
Croatia;37;2020-09-09;166;2019-09-11;415;-60,00%
Croatia;37;2020-09-10;198;2019-09-12;441;-55,10%
Croatia;37;2020-09-11;186;2019-09-13;420;-55,71%
Croatia;37;2020-09-12;314;2019-09-14;608;-48,36%
Croatia;37;2020-09-13;249;2019-09-15;509;-51,08%
Croatia;38;2020-09-14;164;2019-09-16;363;-54,82%
Croatia;38;2020-09-15;163;2019-09-17;407;-59,95%
Croatia;38;2020-09-16;148;2019-09-18;404;-63,37%
Croatia;38;2020-09-17;159;2019-09-19;442;-64,03%
Croatia;38;2020-09-18;180;2019-09-20;397;-54,66%
Croatia;38;2020-09-19;266;2019-09-21;585;-54,53%
Croatia;38;2020-09-20;219;2019-09-22;483;-54,66%
Croatia;39;2020-09-21;143;2019-09-23;346;-58,67%
Croatia;39;2020-09-22;137;2019-09-24;395;-65,32%
Croatia;39;2020-09-23;127;2019-09-25;384;-66,93%
Croatia;39;2020-09-24;157;2019-09-26;434;-63,82%
Croatia;39;2020-09-25;154;2019-09-27;372;-58,60%
Croatia;39;2020-09-26;207;2019-09-28;565;-63,36%
Croatia;39;2020-09-27;176;2019-09-29;473;-62,79%
Croatia;40;2020-09-28;128;2019-09-30;345;-62,90%
Croatia;40;2020-09-29;114;2019-10-01;381;-70,08%
Croatia;40;2020-09-30;113;2019-10-02;357;-68,35%
Croatia;40;2020-10-01;128;2019-10-03;390;-67,18%
Croatia;40;2020-10-02;131;2019-10-04;339;-61,36%
Croatia;40;2020-10-03;157;2019-10-05;519;-69,75%
Croatia;40;2020-10-04;135;2019-10-06;434;-68,89%
Croatia;41;2020-10-05;124;2019-10-07;303;-59,08%
Croatia;41;2020-10-06;86;2019-10-08;331;-74,02%
Croatia;41;2020-10-07;93;2019-10-09;312;-70,19%
Croatia;41;2020-10-08;114;2019-10-10;363;-68,60%
Croatia;41;2020-10-09;122;2019-10-11;310;-60,65%
Croatia;41;2020-10-10;124;2019-10-12;471;-73,67%
Croatia;41;2020-10-11;116;2019-10-13;397;-70,78%
Croatia;42;2020-10-12;95;2019-10-14;296;-67,91%
Croatia;42;2020-10-13;78;2019-10-15;310;-74,84%
Croatia;42;2020-10-14;96;2019-10-16;290;-66,90%
Croatia;42;2020-10-15;98;2019-10-17;354;-72,32%
Croatia;42;2020-10-16;123;2019-10-18;280;-56,07%
Croatia;42;2020-10-17;130;2019-10-19;423;-69,27%
Croatia;42;2020-10-18;97;2019-10-20;351;-72,36%
Croatia;43;2020-10-19;99;2019-10-21;268;-63,06%
Croatia;43;2020-10-20;83;2019-10-22;323;-74,30%
Croatia;43;2020-10-21;103;2019-10-23;267;-61,42%
Croatia;43;2020-10-22;95;2019-10-24;332;-71,39%
Croatia;43;2020-10-23;112;2019-10-25;257;-56,42%
Croatia;43;2020-10-24;122;2019-10-26;396;-69,19%
Croatia;43;2020-10-25;76;2019-10-27;218;-65,14%
Croatia;44;2020-10-26;88;2019-10-28;193;-54,40%
Croatia;44;2020-10-27;72;2019-10-29;168;-57,14%
Croatia;44;2020-10-28;85;2019-10-30;174;-51,15%
Croatia;44;2020-10-29;78;2019-10-31;224;-65,18%
Croatia;44;2020-10-30;125;2019-11-01;164;-23,78%
Croatia;44;2020-10-31;80;2019-11-02;172;-53,49%
Croatia;44;2020-11-01;80;2019-11-03;166;-51,81%
Croatia;45;2020-11-02;83;2019-11-04;152;-45,39%
Croatia;45;2020-11-03;65;2019-11-05;160;-59,38%
Croatia;45;2020-11-04;86;2019-11-06;143;-39,86%
Croatia;45;2020-11-05;73;2019-11-07;159;-54,09%
Croatia;45;2020-11-06;102;2019-11-08;148;-31,08%
Croatia;45;2020-11-07;62;2019-11-09;109;-43,12%
Croatia;45;2020-11-08;83;2019-11-10;134;-38,06%
Croatia;46;2020-11-09;81;2019-11-11;149;-45,64%
Croatia;46;2020-11-10;61;2019-11-12;150;-59,33%
Croatia;46;2020-11-11;83;2019-11-13;134;-38,06%
Croatia;46;2020-11-12;63;2019-11-14;160;-60,63%
Croatia;46;2020-11-13;84;2019-11-15;160;-47,50%
Croatia;46;2020-11-14;59;2019-11-16;124;-52,42%
Croatia;46;2020-11-15;72;2019-11-17;142;-49,30%
Croatia;47;2020-11-16;83;2019-11-18;156;-46,79%
Croatia;47;2020-11-17;82;2019-11-19;156;-47,44%
Croatia;47;2020-11-18;67;2019-11-20;154;-56,49%
Croatia;47;2020-11-19;75;2019-11-21;173;-56,65%
Croatia;47;2020-11-20;79;2019-11-22;160;-50,63%
Croatia;47;2020-11-21;47;2019-11-23;121;-61,16%
Croatia;47;2020-11-22;66;2019-11-24;133;-50,38%
Croatia;48;2020-11-23;79;2019-11-25;158;-50,00%
Croatia;48;2020-11-24;48;2019-11-26;143;-66,43%
Croatia;48;2020-11-25;72;2019-11-27;142;-49,30%
Croatia;48;2020-11-26;58;2019-11-28;161;-63,98%
Croatia;48;2020-11-27;76;2019-11-29;166;-54,22%
Croatia;48;2020-11-28;39;2019-11-30;109;-64,22%
Croatia;48;2020-11-29;57;2019-12-01;135;-57,78%
Croatia;49;2020-11-30;73;2019-12-02;142;-48,59%
Croatia;49;2020-12-01;55;2019-12-03;139;-60,43%
Croatia;49;2020-12-02;66;2019-12-04;130;-49,23%
Croatia;49;2020-12-03;54;2019-12-05;169;-68,05%
Croatia;49;2020-12-04;73;2019-12-06;152;-51,97%
Croatia;49;2020-12-05;26;2019-12-07;119;-78,15%
Croatia;49;2020-12-06;52;2019-12-08;131;-60,31%
Croatia;50;2020-12-07;66;2019-12-09;151;-56,29%
Croatia;50;2020-12-08;41;2019-12-10;155;-73,55%
Croatia;50;2020-12-09;61;2019-12-11;154;-60,39%
Croatia;50;2020-12-10;65;2019-12-12;151;-56,95%
Croatia;50;2020-12-11;78;2019-12-13;142;-45,07%
Croatia;50;2020-12-12;38;2019-12-14;109;-65,14%
Croatia;50;2020-12-13;54;2019-12-15;136;-60,29%
Croatia;51;2020-12-14;67;2019-12-16;139;-51,80%
Croatia;51;2020-12-15;58;2019-12-17;138;-57,97%
Croatia;51;2020-12-16;79;2019-12-18;134;-41,04%
Croatia;51;2020-12-17;62;2019-12-19;149;-58,39%
Croatia;51;2020-12-18;91;2019-12-20;155;-41,29%
Croatia;51;2020-12-19;46;2019-12-21;115;-60,00%
Croatia;51;2020-12-20;64;2019-12-22;132;-51,52%
Croatia;52;2020-12-21;72;2019-12-23;134;-46,27%
Croatia;52;2020-12-22;55;2019-12-24;95;-42,11%
Croatia;52;2020-12-23;91;2019-12-25;38;139,47%
Croatia;52;2020-12-24;50;2019-12-26;119;-57,98%
Croatia;52;2020-12-25;13;2019-12-27;137;-90,51%
Croatia;52;2020-12-26;28;2019-12-28;110;-74,55%
Croatia;52;2020-12-27;58;2019-12-29;133;-56,39%
Croatia;53;2020-12-28;65;2019-12-30;140;-53,57%
Croatia;53;2020-12-29;47;2019-12-31;107;-56,07%
Croatia;53;2020-12-30;69;2020-01-01;88;-21,59%
Croatia;53;2020-12-31;36;2020-01-02;144;-75,00%
Cyprus;1;2020-01-01;147;2019-01-02;164;-10,37%
Cyprus;1;2020-01-02;157;2019-01-03;142;10,56%
Cyprus;1;2020-01-03;144;2019-01-04;138;4,35%
Cyprus;1;2020-01-04;184;2019-01-05;159;15,72%
Cyprus;1;2020-01-05;170;2019-01-06;163;4,29%
Cyprus;2;2020-01-06;162;2019-01-07;138;17,39%
Cyprus;2;2020-01-07;151;2019-01-08;114;32,46%
Cyprus;2;2020-01-08;180;2019-01-09;154;16,88%
Cyprus;2;2020-01-09;176;2019-01-10;135;30,37%
Cyprus;2;2020-01-10;181;2019-01-11;133;36,09%
Cyprus;2;2020-01-11;182;2019-01-12;152;19,74%
Cyprus;2;2020-01-12;194;2019-01-13;159;22,01%
Cyprus;3;2020-01-13;170;2019-01-14;125;36,00%
Cyprus;3;2020-01-14;136;2019-01-15;119;14,29%
Cyprus;3;2020-01-15;167;2019-01-16;149;12,08%
Cyprus;3;2020-01-16;129;2019-01-17;130;-0,77%
Cyprus;3;2020-01-17;152;2019-01-18;123;23,58%
Cyprus;3;2020-01-18;155;2019-01-19;140;10,71%
Cyprus;3;2020-01-19;185;2019-01-20;148;25,00%
Cyprus;4;2020-01-20;156;2019-01-21;126;23,81%
Cyprus;4;2020-01-21;128;2019-01-22;108;18,52%
Cyprus;4;2020-01-22;160;2019-01-23;157;1,91%
Cyprus;4;2020-01-23;136;2019-01-24;127;7,09%
Cyprus;4;2020-01-24;150;2019-01-25;134;11,94%
Cyprus;4;2020-01-25;139;2019-01-26;134;3,73%
Cyprus;4;2020-01-26;175;2019-01-27;148;18,24%
Cyprus;5;2020-01-27;144;2019-01-28;122;18,03%
Cyprus;5;2020-01-28;125;2019-01-29;125;0,00%
Cyprus;5;2020-01-29;156;2019-01-30;156;0,00%
Cyprus;5;2020-01-30;144;2019-01-31;123;17,07%
Cyprus;5;2020-01-31;154;2019-02-01;126;22,22%
Cyprus;5;2020-02-01;145;2019-02-02;135;7,41%
Cyprus;5;2020-02-02;161;2019-02-03;153;5,23%
Cyprus;6;2020-02-03;151;2019-02-04;117;29,06%
Cyprus;6;2020-02-04;126;2019-02-05;119;5,88%
Cyprus;6;2020-02-05;151;2019-02-06;150;0,67%
Cyprus;6;2020-02-06;139;2019-02-07;122;13,93%
Cyprus;6;2020-02-07;155;2019-02-08;142;9,15%
Cyprus;6;2020-02-08;159;2019-02-09;149;6,71%
Cyprus;6;2020-02-09;165;2019-02-10;147;12,24%
Cyprus;7;2020-02-10;154;2019-02-11;125;23,20%
Cyprus;7;2020-02-11;149;2019-02-12;128;16,41%
Cyprus;7;2020-02-12;164;2019-02-13;152;7,89%
Cyprus;7;2020-02-13;156;2019-02-14;143;9,09%
Cyprus;7;2020-02-14;162;2019-02-15;144;12,50%
Cyprus;7;2020-02-15;174;2019-02-16;159;9,43%
Cyprus;7;2020-02-16;187;2019-02-17;170;10,00%
Cyprus;8;2020-02-17;152;2019-02-18;134;13,43%
Cyprus;8;2020-02-18;140;2019-02-19;123;13,82%
Cyprus;8;2020-02-19;155;2019-02-20;147;5,44%
Cyprus;8;2020-02-20;164;2019-02-21;146;12,33%
Cyprus;8;2020-02-21;161;2019-02-22;131;22,90%
Cyprus;8;2020-02-22;168;2019-02-23;150;12,00%
Cyprus;8;2020-02-23;171;2019-02-24;157;8,92%
Cyprus;9;2020-02-24;153;2019-02-25;130;17,69%
Cyprus;9;2020-02-25;141;2019-02-26;130;8,46%
Cyprus;9;2020-02-26;178;2019-02-27;181;-1,66%
Cyprus;9;2020-02-27;166;2019-02-28;138;20,29%
Cyprus;9;2020-02-28;152;2019-03-01;139;9,35%
Cyprus;9;2020-02-29;174;2019-03-02;178;-2,25%
Cyprus;9;2020-03-01;192;2019-03-03;180;6,67%
Cyprus;10;2020-03-02;150;2019-03-04;140;7,14%
Cyprus;10;2020-03-03;152;2019-03-05;131;16,03%
Cyprus;10;2020-03-04;194;2019-03-06;187;3,74%
Cyprus;10;2020-03-05;170;2019-03-07;148;14,86%
Cyprus;10;2020-03-06;167;2019-03-08;137;21,90%
Cyprus;10;2020-03-07;170;2019-03-09;170;0,00%
Cyprus;10;2020-03-08;186;2019-03-10;161;15,53%
Cyprus;11;2020-03-09;159;2019-03-11;137;16,06%
Cyprus;11;2020-03-10;149;2019-03-12;141;5,67%
Cyprus;11;2020-03-11;185;2019-03-13;183;1,09%
Cyprus;11;2020-03-12;168;2019-03-14;130;29,23%
Cyprus;11;2020-03-13;168;2019-03-15;150;12,00%
Cyprus;11;2020-03-14;176;2019-03-16;182;-3,30%
Cyprus;11;2020-03-15;158;2019-03-17;166;-4,82%
Cyprus;12;2020-03-16;150;2019-03-18;142;5,63%
Cyprus;12;2020-03-17;86;2019-03-19;130;-33,85%
Cyprus;12;2020-03-18;97;2019-03-20;195;-50,26%
Cyprus;12;2020-03-19;77;2019-03-21;158;-51,27%
Cyprus;12;2020-03-20;65;2019-03-22;146;-55,48%
Cyprus;12;2020-03-21;57;2019-03-23;175;-67,43%
Cyprus;12;2020-03-22;22;2019-03-24;170;-87,06%
Cyprus;13;2020-03-23;24;2019-03-25;144;-83,33%
Cyprus;13;2020-03-24;25;2019-03-26;142;-82,39%
Cyprus;13;2020-03-25;31;2019-03-27;196;-84,18%
Cyprus;13;2020-03-26;34;2019-03-28;155;-78,06%
Cyprus;13;2020-03-27;20;2019-03-29;142;-85,92%
Cyprus;13;2020-03-28;16;2019-03-30;191;-91,62%
Cyprus;13;2020-03-29;19;2019-03-31;220;-91,36%
Cyprus;14;2020-03-30;26;2019-04-01;181;-85,64%
Cyprus;14;2020-03-31;21;2019-04-02;195;-89,23%
Cyprus;14;2020-04-01;25;2019-04-03;256;-90,23%
Cyprus;14;2020-04-02;21;2019-04-04;181;-88,40%
Cyprus;14;2020-04-03;27;2019-04-05;181;-85,08%
Cyprus;14;2020-04-04;6;2019-04-06;238;-97,48%
Cyprus;14;2020-04-05;12;2019-04-07;234;-94,87%
Cyprus;15;2020-04-06;28;2019-04-08;190;-85,26%
Cyprus;15;2020-04-07;29;2019-04-09;191;-84,82%
Cyprus;15;2020-04-08;28;2019-04-10;256;-89,06%
Cyprus;15;2020-04-09;25;2019-04-11;186;-86,56%
Cyprus;15;2020-04-10;28;2019-04-12;188;-85,11%
Cyprus;15;2020-04-11;7;2019-04-13;243;-97,12%
Cyprus;15;2020-04-12;15;2019-04-14;241;-93,78%
Cyprus;16;2020-04-13;34;2019-04-15;203;-83,25%
Cyprus;16;2020-04-14;26;2019-04-16;194;-86,60%
Cyprus;16;2020-04-15;22;2019-04-17;270;-91,85%
Cyprus;16;2020-04-16;35;2019-04-18;230;-84,78%
Cyprus;16;2020-04-17;34;2019-04-19;221;-84,62%
Cyprus;16;2020-04-18;14;2019-04-20;258;-94,57%
Cyprus;16;2020-04-19;12;2019-04-21;262;-95,42%
Cyprus;17;2020-04-20;16;2019-04-22;225;-92,89%
Cyprus;17;2020-04-21;20;2019-04-23;209;-90,43%
Cyprus;17;2020-04-22;21;2019-04-24;277;-92,42%
Cyprus;17;2020-04-23;36;2019-04-25;212;-83,02%
